"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1","@michaelpagano71 How did you make these? YUM!!",FALSE,0,"michaelpagano71",2019-03-20 03:58:11,FALSE,"1108100382620680192","1108216139518111745","64595144","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tracinnasv",0,FALSE,FALSE,NA,NA
"2","@s_eongso Waaah. Thank you so much, Seongso. It looks so deli. Yum.",FALSE,0,"s_eongso",2019-03-20 03:55:21,FALSE,"1108210009735753728","1108215423323955201","721368499034021888","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","NCTsKDY",0,FALSE,FALSE,NA,NA
"3","<U+275D> todoroki it's not even anything all that special, it's just rice with yum yum sauce. <U+275E> <U+05C2><U+05C2><U+0AE2><U+0F0B><U+0F18><U+0FD0>

Izumo offered as h… https://t.co/RJ3t2ShxyO",FALSE,0,NA,2019-03-20 03:54:57,TRUE,NA,"1108215325219274752",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","IzumoKittenCat",0,FALSE,FALSE,NA,NA
"4","Oh yum @dessertcuties https://t.co/NonrIbNaOO",FALSE,0,NA,2019-03-20 03:54:52,FALSE,NA,"1108215303282941952",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","janeburgersaz",0,FALSE,FALSE,NA,NA
"5","@TaeTae_Yum @takatakyu Thank you!! <U+0001F49C><U+0001F47C><U+0001F3FB>",FALSE,0,"TaeTae_Yum",2019-03-20 03:54:26,FALSE,"1108204021888606209","1108215192247132160","757566749575221248","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jendeukiekim",0,FALSE,FALSE,NA,NA
"6","RT @Pathryn34: I have to: 

Very Sastiel Captions: 

“And to think, we could have had that threesome.” 

“It’s a d<U+0001F92D>mn shame. I mean, look a…",FALSE,0,NA,2019-03-20 03:54:12,FALSE,NA,"1108215135603175424",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mishtheuniverse",2,TRUE,FALSE,NA,NA
"7","RT @lottedfs_global: <U+0001F3AC> #3. BTS LDF(YUM) Special Clip Episode #F!
Have fun with BTS #LDF(YUM)Play <U+0001F3AE>

#LoveMonday #ItsTimeFor_BTS_LDF(YUM)Pla…",FALSE,0,NA,2019-03-20 03:53:36,FALSE,NA,"1108214986092871680",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Jn_Jnggk",21834,TRUE,FALSE,NA,NA
"8","RT @Pathryn34: I have to: 

Very Sastiel Captions: 

“And to think, we could have had that threesome.” 

“It’s a d<U+0001F92D>mn shame. I mean, look a…",FALSE,0,NA,2019-03-20 03:53:24,FALSE,NA,"1108214932636495872",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","SPN290",2,TRUE,FALSE,NA,NA
"9","@MelissasProduce Yum! This would be perfect to pack in our @Modern_Picnic snack pouch!",FALSE,0,"MelissasProduce",2019-03-20 03:53:23,FALSE,"1108161099516600320","1108214927997784064","23593051","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Modern_Picnic",0,FALSE,FALSE,NA,NA
"10","I’ll never forget when senior year my 900 year old  English teacher made us listen to blueberry yum yum and analyze it.",FALSE,0,NA,2019-03-20 03:53:19,FALSE,NA,"1108214911794995200",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Peight21",0,FALSE,FALSE,NA,NA
"11","bruh lemme suck TAES TOES YUM",FALSE,2,NA,2019-03-20 03:52:16,FALSE,NA,"1108214648266985473",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","taesloveline",0,FALSE,FALSE,NA,NA
"12","thank you yum yum queen <U+0001F49C> https://t.co/Xn5PkCkuSz",FALSE,0,NA,2019-03-20 03:52:11,FALSE,NA,"1108214626909593602",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GeauxAnt",0,FALSE,FALSE,NA,NA
"13","I have to: 

Very Sastiel Captions: 

“And to think, we could have had that threesome.” 

“It’s a d<U+0001F92D>mn shame. I mea… https://t.co/fsKOFpaSza",FALSE,5,NA,2019-03-20 03:52:06,TRUE,NA,"1108214607670333441",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Pathryn34",2,FALSE,FALSE,NA,NA
"14","I just ate a bag of stale hotcheetos. 
Yum.",FALSE,0,NA,2019-03-20 03:52:03,FALSE,NA,"1108214594193879042",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","osiruus",0,FALSE,FALSE,NA,NA
"15","Asian chicken ramen bowl that I improvised for dinner. Turned out pretty well honestly. #ramen #asianfood #yum… https://t.co/Pxxzm9Oi9d",FALSE,0,NA,2019-03-20 03:51:43,TRUE,NA,"1108214509452300288",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","audraapeister",0,FALSE,FALSE,NA,NA
"16","i showed monty my tattoo he said “yum I think I wanna eat it”",FALSE,0,NA,2019-03-20 03:51:39,FALSE,NA,"1108214494650683392",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","petafag",0,FALSE,FALSE,NA,NA
"17","Gumball drink so yum sweetie_and_moustache #gumballmachine #alcohol #sweetieandmoustache https://t.co/eTdXKhSSND",FALSE,0,NA,2019-03-20 03:51:33,FALSE,NA,"1108214466674675712",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","mschufAUS",0,FALSE,FALSE,NA,NA
"18","@RinChupeco Sabotage! #yum",FALSE,0,"RinChupeco",2019-03-20 03:51:24,FALSE,"1108002642100256768","1108214429395480576","92699184","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Emily_R_King",0,FALSE,FALSE,NA,NA
"19","@poetixtrip @Silversea @SideHustleWino @GailBenzler @MyVirtualVaca @suziday123 @always5star @Julianna_glass… https://t.co/n3qTdpNPMB",FALSE,0,"poetixtrip",2019-03-20 03:51:21,TRUE,"1108214328703025152","1108214416921845760","894975860666748928","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SashaEats",0,FALSE,FALSE,NA,NA
"20","@jbf1755 The Witchery.  Yum.",FALSE,0,"jbf1755",2019-03-20 03:50:41,FALSE,"1108103214669414400","1108214251494105090","94741751","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TravelSavvyMom",0,FALSE,FALSE,NA,NA
"21","I know quite yum &amp; spooky when I grow tentacles... https://t.co/NkNfWkpCFx",FALSE,1,NA,2019-03-20 03:50:37,FALSE,NA,"1108214234532507648",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LiLiPoot_J2",0,FALSE,FALSE,NA,NA
"22","RT @heavensrecipes: FRESH BLUEBERRY CHEESECAKE WITH HOMEMADE CRUST #food #yum #yummy #foodporn #chef #delicious #healthyfood #healthy #eat…",FALSE,0,NA,2019-03-20 03:50:27,FALSE,NA,"1108214192149090306",NA,"<a href=""http://ramadanoski.nl"" rel=""nofollow"">BroodBot</a>","BulixsterZFR_py",1,TRUE,FALSE,NA,NA
"23","RT @DistrictDining: Lamb Chop Lollipops w/ Fried Grit Cakes and a Colorado Mint Sauce! Can you ask for more? <U+0001F64C><U+0001F3FD> georgiabrowns_dc 

.
.
.
#G…",FALSE,0,NA,2019-03-20 03:50:23,FALSE,NA,"1108214174230999041",NA,"<a href=""http://ramadanoski.nl"" rel=""nofollow"">BroodBot</a>","BulixsterZFR_py",1,TRUE,FALSE,NA,NA
"24","Lamb Chop Lollipops w/ Fried Grit Cakes and a Colorado Mint Sauce! Can you ask for more? <U+0001F64C><U+0001F3FD> georgiabrowns_dc 

.
.… https://t.co/OLMuYVqGNq",FALSE,0,NA,2019-03-20 03:50:00,TRUE,NA,"1108214078261133312",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","DistrictDining",1,FALSE,FALSE,NA,NA
"25","FRESH BLUEBERRY CHEESECAKE WITH HOMEMADE CRUST #food #yum #yummy #foodporn #chef #delicious #healthyfood #healthy… https://t.co/qCe2wmvdjz",FALSE,1,NA,2019-03-20 03:49:46,TRUE,NA,"1108214017942847488",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","heavensrecipes",1,FALSE,FALSE,NA,NA
"26","@SIERRAmist_yum That’s not true!!",FALSE,1,"SIERRAmist_yum",2019-03-20 03:49:33,FALSE,"1108140228097855495","1108213965543243777","1237410853","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ArcheryDoc",0,FALSE,FALSE,NA,NA
"27","It looks kinda weird and lame because the spaghetti has spinach in it, but the creamy artichoke pasta was a Big Suc… https://t.co/IZjrB9fIno",FALSE,2,"pumpkinspite",2019-03-20 03:49:01,TRUE,"1108199218735243264","1108213830369185792","4606430418","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","pumpkinspite",0,FALSE,FALSE,NA,NA
"28","Traditional fireside raclette dinner. YUM! https://t.co/TNxitK1LlB",FALSE,0,NA,2019-03-20 03:46:25,FALSE,NA,"1108213178373152770",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","FernieCheese",0,FALSE,FALSE,NA,NA
"29","mmmm yum me likey drugs",FALSE,0,NA,2019-03-20 03:46:19,FALSE,NA,"1108213152791945218",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","danialgarcon",0,FALSE,FALSE,NA,NA
"30","I have a lunch date tomorrow. It’s gonna be yum. https://t.co/YC8s5XHZHT",FALSE,0,NA,2019-03-20 03:46:06,FALSE,NA,"1108213097637036032",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","IAmAlsoGlenn",0,FALSE,FALSE,NA,NA
"31","@CarandangKyle That fish looks yum <U+0001F62D><U+0001F62D><U+0001F62D>",FALSE,0,"CarandangKyle",2019-03-20 03:46:04,FALSE,"1108210317211779078","1108213087323086849","3243015595","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bern_quianzon",0,FALSE,FALSE,NA,NA
"32","Let's see what it taste like.. yum or nay? https://t.co/0Kb09ZLRSW",FALSE,0,NA,2019-03-20 03:45:05,FALSE,NA,"1108212842270855168",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","czrlln",0,FALSE,FALSE,NA,NA
"33","RT @samyk0922: Check out Mexican Candy Mix Box 40 Piece Mazapan Pulparindo Tamarindo https://t.co/8PVBDM7FRA @eBay #mexicancandy #candy #du…",FALSE,0,NA,2019-03-20 03:44:47,FALSE,NA,"1108212763686400007",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","samyk0922",1,TRUE,FALSE,NA,NA
"34","i was gonna sleep at 8:30,,, its almost 12! yum! gn",FALSE,0,NA,2019-03-20 03:44:46,FALSE,NA,"1108212761333518336",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","localtrench",0,FALSE,FALSE,NA,NA
"35","RT @lottedfs_global: <U+0001F3AC> #3. BTS LDF(YUM) Special Clip Episode #F!
Have fun with BTS #LDF(YUM)Play <U+0001F3AE>

#LoveMonday #ItsTimeFor_BTS_LDF(YUM)Pla…",FALSE,0,NA,2019-03-20 03:44:45,FALSE,NA,"1108212756321394688",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","LYeontan23",21834,TRUE,FALSE,NA,NA
"36","Captain Crunch pancakes are a thing! Because I said so. And I made vanilla icing for them. Yum. <U+0001F60B>… https://t.co/IDKsCeoafu",FALSE,0,NA,2019-03-20 03:44:40,TRUE,NA,"1108212736780062720",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","LisaLisa98",0,FALSE,FALSE,NA,NA
"37","RT @bngzyface: The Seven Dwarves of tacos: Crunchy, Munchy, Meaty, Softy, Spicy, Greasy and Yum.",FALSE,0,NA,2019-03-20 03:44:35,FALSE,NA,"1108212713908396034",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","fuzzyblumonster",46,TRUE,FALSE,NA,NA
"38","RT @lottedfs_global: <U+0001F3AC> #3. BTS LDF(YUM) Special Clip Episode #F!
Have fun with BTS #LDF(YUM)Play <U+0001F3AE>

#LoveMonday #ItsTimeFor_BTS_LDF(YUM)Pla…",FALSE,0,NA,2019-03-20 03:44:14,FALSE,NA,"1108212628331986944",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","TashiLh77662882",21834,TRUE,FALSE,NA,NA
"39","@MelissaHartwig_ Urban, I made a totally @whole30 compliant Chicken Marsala dinner, w/ mashed potatoes &amp; roasted Br… https://t.co/gEiy59a68V",FALSE,0,"MelissaHartwig_",2019-03-20 03:43:37,TRUE,NA,"1108212472492756993","3254851394","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GirlyPieSugarXs",0,FALSE,FALSE,NA,NA
"40","@J7iOS @ESLPUBGMobile Yum? Lmfao",FALSE,0,"J7iOS",2019-03-20 03:43:33,FALSE,"1108205197342302210","1108212455476330496","1605326274","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JLowFTW",0,FALSE,FALSE,NA,NA
"41","@iam_RyanBronson Way better and their girl scouts coffee.... Yum",FALSE,0,"iam_RyanBronson",2019-03-20 03:43:10,FALSE,"1108057816797982725","1108212359879905280","243336734","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Marquis88037910",0,FALSE,FALSE,NA,NA
"42","@corbyn1D @ChipotleTweets Yum yes second this",FALSE,0,"corbyn1D",2019-03-20 03:42:39,FALSE,"1108151511253692416","1108212227306225665","1003784342852624384","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Kalinddda",0,FALSE,FALSE,NA,NA
"43","@samerfarha So Yum. I wish the bottle was full sized.",FALSE,0,"samerfarha",2019-03-20 03:42:33,FALSE,"1108210755764187136","1108212202522071040","7914212","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","groovealicious",0,FALSE,FALSE,NA,NA
"44","@5araSmiles My mom loved saltwater taffy! Yum. I always want chocolate with coconut or raspberry.",FALSE,0,"5araSmiles",2019-03-20 03:42:25,FALSE,"1108206826196226054","1108212170750189570","920188164","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RubyWingtips",0,FALSE,FALSE,NA,NA
"45","@bbdani795 @.Sweetnessonyou
@.mashiho_china
@.20010325_cn- i guess cn means china <U+0001F914> still unsure, and she also uses… https://t.co/Wpo5EZcClK",FALSE,0,"bbdani795",2019-03-20 03:42:03,TRUE,"1108208903773409280","1108212077678784512","762462455305908224","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pyraneshiho",0,FALSE,FALSE,NA,NA
"46","@shadowofthevale Yum. And somehow watching BIG RED eat pizza like this, so casually, makes the scene so HOT.",FALSE,0,"shadowofthevale",2019-03-20 03:41:59,FALSE,"1108052485019713541","1108212059811037184","1022810758470684673","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PamRobins3",0,FALSE,FALSE,NA,NA
"47","Score $50 off your first two Territory orders ($25 off your 1st, $25 off your 2nd), just use my referral code:… https://t.co/x039g0UmZG",FALSE,0,NA,2019-03-20 03:41:56,TRUE,NA,"1108212049430134784",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Marieinthe703",0,FALSE,FALSE,NA,NA
"48","I smell daing yum yum <U+0001F60B>",FALSE,0,NA,2019-03-20 03:41:13,FALSE,NA,"1108211868873551873",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","iamsweden",0,FALSE,FALSE,NA,NA
"49","Pumpkin Spice Mug Cake https://t.co/vEJA9zTdqc",FALSE,0,NA,2019-03-20 03:41:08,FALSE,NA,"1108211846333546503",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","collective_yum",0,FALSE,FALSE,NA,NA
"50","@cindypaolaalv11 Yum buckets<U+0001F60B>",FALSE,0,"cindypaolaalv11",2019-03-20 03:40:55,FALSE,"1108198295199875072","1108211792629641216","1039603774707261440","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","cattta111",0,FALSE,FALSE,NA,NA
"51","RT @bngzyface: The Seven Dwarves of tacos: Crunchy, Munchy, Meaty, Softy, Spicy, Greasy and Yum.",FALSE,0,NA,2019-03-20 03:40:44,FALSE,NA,"1108211744135106560",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","theregoesrichie",46,TRUE,FALSE,NA,NA
"52","RT @CoachWilcox55: It takes DISCIPLINE to:
-Go to Bed Early
-Be on Time
-Eat Healthy
-Stay Positive
-Finish
-Deep Squat
-Be Loyal
-WIN A CH…",FALSE,0,NA,2019-03-20 03:40:19,FALSE,NA,"1108211640649043968",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TheWill_Yum",345,TRUE,FALSE,NA,NA
"53","Going to get a chopped cheese . YUM",FALSE,0,NA,2019-03-20 03:40:15,FALSE,NA,"1108211625662795778",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MalikSaintLopez",0,FALSE,FALSE,NA,NA
"54","@heeps_ ye, going into the others you know what to expect, so they have to find different ways to surprise you rath… https://t.co/zvGKNDJlO2",FALSE,1,"heeps_",2019-03-20 03:39:32,TRUE,"1108210544484515840","1108211442703106050","884126659414306817","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","HeavensPiercing",0,FALSE,FALSE,NA,NA
"55","@chrisbrogan @stacyacross, founder of The Comfort Killers",FALSE,0,"chrisbrogan",2019-03-20 03:39:13,FALSE,"1107742757303566345","1108211366098284544","10202","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TheWill_Yum",0,FALSE,FALSE,NA,NA
"56","The #glutenfree Chocolate Chip Cookies are better than the original.  Try not to eat #theentirebag <U+0001F633><U+0001F36A><U+0001F36A><U+0001F36A>… https://t.co/USSfd1vid9",FALSE,0,NA,2019-03-20 03:39:05,TRUE,NA,"1108211331071660032",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","douggilkey",0,FALSE,FALSE,"-105.259","40.0194"
"57","@sonielle Yes dearest. Branches are in the Podium, Resorts World Manila and in BGC across the Mind Museum YUM!!! hehehe #WolfgangSteakHouse",FALSE,0,"sonielle",2019-03-20 03:38:39,FALSE,"1065833318220886016","1108211223735066624","613918757","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","PrincessMABS",0,FALSE,FALSE,NA,NA
"58","Today it was the little things: new candles and soaps from bath + body works, stopping at Panera for a yum salad an… https://t.co/pAELz0q3Ok",FALSE,0,NA,2019-03-20 03:38:30,TRUE,NA,"1108211183482535936",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dandysylvia",0,FALSE,FALSE,NA,NA
"59","RT @lottedfs_global: <U+0001F3AC> #3. BTS LDF(YUM) Special Clip Episode #F!
Have fun with BTS #LDF(YUM)Play <U+0001F3AE>

#LoveMonday #ItsTimeFor_BTS_LDF(YUM)Pla…",FALSE,0,NA,2019-03-20 03:37:59,FALSE,NA,"1108211054880788480",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MvO20u4jnrVNkuB",21834,TRUE,FALSE,NA,NA
"60","@adamkokesh @TheSpec @CNN @LinusTech @CBCNews @nytimes @HuffPost @Forbes @Entrepreneur @137pm &amp; a few other sources.",FALSE,0,"adamkokesh",2019-03-20 03:37:39,FALSE,"1107003521084215297","1108210970877407232","16916445","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TheWill_Yum",0,FALSE,FALSE,NA,NA
"61","RT @HOU_Distillery: A perfect meal for 2! Bring your friend or that special someone to Whitmeyer's Steak Night THIS FRIDAY! Don't miss this…",FALSE,0,NA,2019-03-20 03:36:54,FALSE,NA,"1108210782263824391",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AbigailMarieP3",2,TRUE,FALSE,NA,NA
"62","@Queenofthe80s Red source??? Do you mean Tamatoe source lol. Though i have brown please. Yum.",FALSE,0,"Queenofthe80s",2019-03-20 03:36:34,FALSE,"1107763930494050305","1108210697069051904","18606782","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ninamarie1970",0,FALSE,FALSE,NA,NA
"63","Happy Taco Tuesday! #TacoTuesday #Beef #SourCream #Cheese #Lettuce #Tomato #Avocado #Yum #DavidsFavorite #Dinner https://t.co/jiFT21KFxE",FALSE,0,NA,2019-03-20 03:35:21,FALSE,NA,"1108210393325944838",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","ViciousVixen421",0,FALSE,FALSE,NA,NA
"64","tongue meat is yum",FALSE,0,NA,2019-03-20 03:35:11,FALSE,NA,"1108210348576964609",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","communisms4v3s",0,FALSE,FALSE,NA,NA
"65","RT @USD232Food: It's Wednesday - time for more ""Kid Pick"" menus! How about this one at Belmont Elementary? Great job, Bulldogs! #yum https:…",FALSE,0,NA,2019-03-20 03:34:18,FALSE,NA,"1108210126136229888",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","quinn_jones24",2,TRUE,FALSE,NA,NA
"66","@IamYanetGarcia Dayum <U+0001F632> yum <U+0001F60B> baby got back <U+0001F351>",FALSE,0,"IamYanetGarcia",2019-03-20 03:33:53,FALSE,"1108115123590303744","1108210023296049153","117856865","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","yasserkalife",0,FALSE,FALSE,NA,NA
"67","@AinsliePaton @Kris10Callihan @nystacey I'm experienced in making the multitasking typo myself and knew what you me… https://t.co/Gix1GxHUfH",FALSE,0,"AinsliePaton",2019-03-20 03:33:37,TRUE,"1108209185601159168","1108209953498677250","918103123","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","iferlohmann",0,FALSE,FALSE,NA,NA
"68","@SebGorka Eat them all, yum yum",FALSE,0,"SebGorka",2019-03-20 03:33:05,FALSE,"1107749435600236544","1108209822816591872","2417586104","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TrackingJw",0,FALSE,FALSE,NA,NA
"69","RT @kmichelle: My infatuation for Nia long shouldn’t be this strong after all these years! Yum <U+0001F60B>",FALSE,0,NA,2019-03-20 03:32:49,FALSE,NA,"1108209752037822465",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BarbieDreamsIV",40,TRUE,FALSE,NA,NA
"70","Yum!!! Looks good. Excellent choices. https://t.co/dk267o5GUI",FALSE,1,NA,2019-03-20 03:32:22,FALSE,NA,"1108209638497873921",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HaykinCider",0,FALSE,FALSE,NA,NA
"71","RT @aaswa10006011: Just like a <U+0001F42D><U+0001F42D>
Yum Yum Yum Yum Yum Yum……
#<U+0E04><U+0E19><U+0E02><U+0E2D><U+0E07><U+0E41><U+0E1B><U+0E25><U+0E19> 
@bplannnnn https://t.co/SGIOQbdzZl",FALSE,0,NA,2019-03-20 03:31:55,FALSE,NA,"1108209527462096897",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","cancri_e55",8,TRUE,FALSE,NA,NA
"72","Filet Mignon, Cauliflower Rice and Old Bay Green Beans.... yes please <U+0001F64B><U+0001F3FD><U+200D><U+2642><U+FE0F>#filetmignon #greenbeans… https://t.co/MpaAPaiWrh",FALSE,0,NA,2019-03-20 03:31:54,TRUE,NA,"1108209522332651522",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","ReiDwuZheRe",0,FALSE,FALSE,NA,NA
"73","RT @lottedfs_global: <U+0001F3AC> #3. BTS LDF(YUM) Special Clip Episode #F!
Have fun with BTS #LDF(YUM)Play <U+0001F3AE>

#LoveMonday #ItsTimeFor_BTS_LDF(YUM)Pla…",FALSE,0,NA,2019-03-20 03:30:59,FALSE,NA,"1108209290332901377",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","0xVEmPLoGsIos8D",21834,TRUE,FALSE,NA,NA
"74","RT @TSHall70: Crazy Frasey having a chill after exhausting himself on a meal of one £20 note and two £10s. Who knew money could be so tasty…",FALSE,0,NA,2019-03-20 03:29:35,FALSE,NA,"1108208939106291717",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LabTitus",8,TRUE,FALSE,NA,NA
"75","RT @GrantCardone: I’ve been underestimated my whole life by others.   #10X",FALSE,0,NA,2019-03-20 03:29:20,FALSE,NA,"1108208876237787136",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TheWill_Yum",103,TRUE,FALSE,NA,NA
"76","RT @TomBilyeu: Repeat the following phrase to yourself 20 times a day - literally - and it will change your life forever:

“I can do anythi…",FALSE,0,NA,2019-03-20 03:29:14,FALSE,NA,"1108208850002460678",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TheWill_Yum",312,TRUE,FALSE,NA,NA
"77","Threw together a salad tonight for dinner. Yum! https://t.co/rNAGDlnctx",FALSE,0,NA,2019-03-20 03:29:10,FALSE,NA,"1108208835527770112",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","meggy_87",0,FALSE,FALSE,NA,NA
"78","@the430girl we hear you, Marie :) Thanks for all of these suggestions - they all sound yum! We're still continuousl… https://t.co/dgATaCeYzD",FALSE,1,"the430girl",2019-03-20 03:29:03,TRUE,"1108207690910564352","1108208807639826432","3257952715","<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>","grabph",0,FALSE,FALSE,NA,NA
"79","@michelle_actual Down with Chicken Noodle. Long live Tom Yum. @ALOYTHAICUISINE delivers if you’re in Boulder.",FALSE,0,"michelle_actual",2019-03-20 03:28:17,FALSE,"1108084308659462144","1108208613586141184","2806145138","<a href=""http://twitter.com"" rel=""nofollow"">Twitter for  iPhone</a>","DataRiot",0,FALSE,FALSE,NA,NA
"80","Anyway on a side note, if anyone needs a new breakfast idea -- Google the recipe of matar chura with crispy chura -- so so yum",FALSE,0,NA,2019-03-20 03:27:43,FALSE,NA,"1108208468480217088",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Bhagoo27",0,FALSE,FALSE,NA,NA
"81","Yummy @KetelOne #vodka... Have you tried these yet??? #yesplease 
#cloudywithachanceofvodka #drinkup #Drinks… https://t.co/KI9X01I1F2",FALSE,0,NA,2019-03-20 03:26:56,TRUE,NA,"1108208271402385408",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","VodkaCloudy",0,FALSE,FALSE,NA,NA
